model,model_path,random_state,parent_run_id,n_features_in,feature_names_in,best_performance_tuning,concordance_index_censored,concordance_index_ipcw,integrated_brier_score,mean_cumulative_dynamic_auc
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_914.pkl,914,7b0612d7-1474-4c11-bea6-5f31d18617a8,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.8774774774774775,0.868489746458811,0.031052425637791876,0.8964238344608247
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_914.pkl,914,7b0612d7-1474-4c11-bea6-5f31d18617a8,1,['ssign_score'],,0.8638288288288288,0.8514130599133295,0.031232888485452772,0.8975143260014875
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_890.pkl,890,1a0828e3-745e-406f-a416-ae42fe37d2b4,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.7898172323759791,0.7825030403862893,0.037682952133769,0.8117831075509406
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_890.pkl,890,1a0828e3-745e-406f-a416-ae42fe37d2b4,1,['ssign_score'],,0.7862158998829567,0.7769462963100124,0.036874307827950537,0.8127540110027661
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_885.pkl,885,ace4d8fe-dea1-4b60-9023-61ad71f12219,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.858259341472438,0.8396136810809357,0.02951673941546452,0.8960331048287806
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_885.pkl,885,ace4d8fe-dea1-4b60-9023-61ad71f12219,1,['ssign_score'],,0.8389289678135405,0.8181906359167791,0.030426560091655883,0.8822659631380793
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_828.pkl,828,d3b3e8de-a5d0-4859-89bd-7c9ece2ab308,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.9063769652004946,0.8757929781495805,0.027113499851705494,0.9497006904810834
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_828.pkl,828,d3b3e8de-a5d0-4859-89bd-7c9ece2ab308,1,['ssign_score'],,0.8863275039745628,0.8442665735959732,0.02634342677311864,0.9455388513365667
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_826.pkl,826,f82c336b-9606-4497-a777-ec0763cb8fda,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.8862876254180602,0.8764332920417288,0.028463373763995388,0.9083737998975745
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_826.pkl,826,f82c336b-9606-4497-a777-ec0763cb8fda,1,['ssign_score'],,0.8711445559271647,0.8597894805624051,0.029891012059839798,0.8987264599113792
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_825.pkl,825,a7451bce-4ef2-4496-a96f-40e2bd851deb,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.7833364243323442,0.7826980610443754,0.03555004092728504,0.8022777012306318
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_825.pkl,825,a7451bce-4ef2-4496-a96f-40e2bd851deb,1,['ssign_score'],,0.790522997032641,0.7900438103786682,0.03506093379980261,0.8154821680847485
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_818.pkl,818,0a4aa11b-dfb5-4da4-b343-a55005bbb2bf,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.8993049367314204,0.8827628337701334,0.03063950733535734,0.9270579803112255
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_818.pkl,818,0a4aa11b-dfb5-4da4-b343-a55005bbb2bf,1,['ssign_score'],,0.8783193726608448,0.8718170259522258,0.03208597045943154,0.8911676738115994
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_805.pkl,805,78aacacc-ffae-4616-9d61-b82af0d06622,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.9155240636790283,0.9023723832397372,0.027541105316422464,0.9369021424791487
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_805.pkl,805,78aacacc-ffae-4616-9d61-b82af0d06622,1,['ssign_score'],,0.8938529492960339,0.8751705033931693,0.028549605988294414,0.9282517770158875
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_790.pkl,790,ef69a864-1c96-45b9-b591-ab2d42bb35b3,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.8865705272645336,0.8844794465236221,0.028726585781023693,0.8870357065829045
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_790.pkl,790,ef69a864-1c96-45b9-b591-ab2d42bb35b3,1,['ssign_score'],,0.8654799459215863,0.8682954303446854,0.02899048422195905,0.8588067715510732
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_775.pkl,775,049462f6-d3df-4317-9bf4-17bfa12199b2,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.8303958785249458,0.813565881260112,0.03152413966062359,0.8656766479535483
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_775.pkl,775,049462f6-d3df-4317-9bf4-17bfa12199b2,1,['ssign_score'],,0.8132230657989877,0.7916151522014907,0.03212271829960397,0.8568422189219138
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_771.pkl,771,b3481fbd-2963-41e8-8281-2614b116b327,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.9262550940778635,0.919360346301407,0.02833820365953578,0.9382083993820317
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_771.pkl,771,b3481fbd-2963-41e8-8281-2614b116b327,1,['ssign_score'],,0.8898812104396081,0.8809321814148978,0.030060460303604666,0.9130069730921131
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_759.pkl,759,d4438a0e-e562-42d6-8864-995db0d524fc,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.8408238027162259,0.8020893013244714,0.028339403923548303,0.8983645155058476
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_759.pkl,759,d4438a0e-e562-42d6-8864-995db0d524fc,1,['ssign_score'],,0.8134828448892065,0.7756986609823621,0.02900184896215905,0.8711043277755515
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_758.pkl,758,632dab04-4c15-4efd-8bbf-f4859fd69c1d,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.8624617323969026,0.8651207297535134,0.03189312525405027,0.8736789542979198
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_758.pkl,758,632dab04-4c15-4efd-8bbf-f4859fd69c1d,1,['ssign_score'],,0.8435080136862957,0.8407977563813255,0.03171932305823354,0.8705322516266634
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_755.pkl,755,4c313da2-0298-4f54-a784-8d7c703378f4,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.8850380001831334,0.8855356694110024,0.027775295484203866,0.8796571733228135
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_755.pkl,755,4c313da2-0298-4f54-a784-8d7c703378f4,1,['ssign_score'],,0.8877850013735006,0.8908453479789453,0.02797245787899561,0.8840548387375606
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_754.pkl,754,eef7cb4b-1b50-4bec-9a98-dc17a7b1e754,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.8791025986871684,0.8783994988585652,0.03122293041559554,0.8978558100604492
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_754.pkl,754,eef7cb4b-1b50-4bec-9a98-dc17a7b1e754,1,['ssign_score'],,0.8670083625573239,0.862649816313206,0.031079754004675723,0.8976313313475032
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_734.pkl,734,562c06a9-bd64-4a1b-92df-dcabf68ca453,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.8487169846790111,0.8415065994999873,0.027507545284923534,0.8669959267031477
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_734.pkl,734,562c06a9-bd64-4a1b-92df-dcabf68ca453,1,['ssign_score'],,0.8661058370147571,0.854081199402082,0.02663370589868546,0.8912306996867729
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_733.pkl,733,70170ec7-453f-47b8-8daa-21b07fee9bd1,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.836103126122889,0.8073708051090275,0.029618335231199118,0.8839213741116456
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_733.pkl,733,70170ec7-453f-47b8-8daa-21b07fee9bd1,1,['ssign_score'],,0.8142741645706073,0.7822336560087825,0.030674000765063446,0.8703540294642045
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_718.pkl,718,12770799-beaf-4684-ac31-340719f5ea59,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.8290361334442288,0.8287990797110789,0.029386803996974332,0.8442839651050107
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_718.pkl,718,12770799-beaf-4684-ac31-340719f5ea59,1,['ssign_score'],,0.8088901210609001,0.8096542917443784,0.030287716800864457,0.8212110832936181
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_704.pkl,704,1ada580a-f0f8-4761-8883-140b098898c4,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.8911868072452014,0.8570895470806789,0.02474031844533579,0.9370833888642409
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_704.pkl,704,1ada580a-f0f8-4761-8883-140b098898c4,1,['ssign_score'],,0.8604127241596828,0.8238471146335954,0.02556913295191715,0.9143793214935402
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_697.pkl,697,773f367b-bd52-4712-9a39-6439518946f0,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.9106441827266238,0.9077977811175942,0.02894355602658649,0.9265243640436418
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_697.pkl,697,773f367b-bd52-4712-9a39-6439518946f0,1,['ssign_score'],,0.9063615274803711,0.8960020446237731,0.029467960515063077,0.9367000912654637
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_694.pkl,694,4ad5712f-143d-443d-9aff-268823c5d2df,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.8887517146776406,0.8946463982416859,0.03231194982863315,0.8859717488984601
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_694.pkl,694,4ad5712f-143d-443d-9aff-268823c5d2df,1,['ssign_score'],,0.8958847736625515,0.8939609415009994,0.032538936168361086,0.9117259723619398
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_692.pkl,692,870a05be-f2e1-4c19-ab15-99bf602437fe,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.9085193621867882,0.8885393868345355,0.026846985635990153,0.935577760668987
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_692.pkl,692,870a05be-f2e1-4c19-ab15-99bf602437fe,1,['ssign_score'],,0.8961731207289294,0.8719803900366959,0.027749348820540042,0.937848718333648
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_667.pkl,667,11ec7a50-ec69-4792-a9f5-a48764f6aa49,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.8352574248207801,0.8388247923509515,0.0311865499589243,0.8489357963922568
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_667.pkl,667,11ec7a50-ec69-4792-a9f5-a48764f6aa49,1,['ssign_score'],,0.8003910250442231,0.8057798167439434,0.03201012500021849,0.8112518547676089
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_665.pkl,665,90908c79-801e-450d-82b9-b6632f038d0d,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.8695258776692002,0.8735460325702012,0.03089540718334787,0.8691188508858002
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_665.pkl,665,90908c79-801e-450d-82b9-b6632f038d0d,1,['ssign_score'],,0.8587133550488599,0.8601518165826585,0.03157662205883078,0.8562732285922968
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_654.pkl,654,dee57339-5cdb-4a97-b7d2-b1d5f58cbbb3,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.8527682286954948,0.8405908992356542,0.03097386534651271,0.8770351831130925
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_654.pkl,654,dee57339-5cdb-4a97-b7d2-b1d5f58cbbb3,1,['ssign_score'],,0.8363940654966528,0.824563521447964,0.03221859836926211,0.8666231258943772
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_619.pkl,619,a995309a-4300-470f-9b79-4b1a1b5d0549,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.858139534883721,0.8437495049049972,0.03207906811134309,0.8847178639608024
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_619.pkl,619,a995309a-4300-470f-9b79-4b1a1b5d0549,1,['ssign_score'],,0.8261627906976744,0.8105092798412581,0.031361214877741385,0.8556035230042477
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_616.pkl,616,325d4ead-bb3b-440d-9c8a-c750b7df9d4b,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.9031011156988492,0.892976159244849,0.029896424454500525,0.9220595627790155
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_616.pkl,616,325d4ead-bb3b-440d-9c8a-c750b7df9d4b,1,['ssign_score'],,0.8978300975138365,0.895488536848026,0.029864183215955607,0.9064390735320628
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_604.pkl,604,31354650-b2ff-483c-af0a-7242cc51a0b1,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.8644872249822569,0.8520193969871931,0.031475472355559656,0.8854832867809933
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_604.pkl,604,31354650-b2ff-483c-af0a-7242cc51a0b1,1,['ssign_score'],,0.843639105748758,0.8328741836879646,0.032018913096590974,0.8633938928267374
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_603.pkl,603,4dede60f-5325-437f-93ff-53885204f7f8,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.8770476457923804,0.8608070849020671,0.02899904788605,0.9119314550885411
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_603.pkl,603,4dede60f-5325-437f-93ff-53885204f7f8,1,['ssign_score'],,0.8614621361040906,0.8421627307964905,0.028797418420857125,0.9101291054902878
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_597.pkl,597,1eea640f-7e04-427e-9ff7-057044e91efb,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.896951442132165,0.898693997501475,0.028489625316697933,0.8897433759062741
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_597.pkl,597,1eea640f-7e04-427e-9ff7-057044e91efb,1,['ssign_score'],,0.8890562248995983,0.8819106617223458,0.029340801094899744,0.9052012721024205
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_592.pkl,592,12093f10-12fd-4a02-a020-8d1b02f3c2fa,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.8804507145474533,0.8821564648537059,0.03121311694670983,0.888530665183798
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_592.pkl,592,12093f10-12fd-4a02-a020-8d1b02f3c2fa,1,['ssign_score'],,0.8362037376328325,0.8377270203222684,0.03155090731085256,0.8482972592586261
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_586.pkl,586,d5109a1e-f91b-4692-b363-cf0bc48ce7c4,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.8419141015163897,0.8219604490385469,0.03270446041435497,0.8753333864447769
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_586.pkl,586,d5109a1e-f91b-4692-b363-cf0bc48ce7c4,1,['ssign_score'],,0.8026423317897031,0.7801323064142682,0.03290140195933824,0.8416839942048809
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_574.pkl,574,e8b340e6-1f3b-4fbb-9574-de088dc558f1,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.8337312113174182,0.8393662909092282,0.03205580863212594,0.8463380906760317
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_574.pkl,574,e8b340e6-1f3b-4fbb-9574-de088dc558f1,1,['ssign_score'],,0.8335101679929267,0.8370573161897947,0.03246092331577181,0.842877720849693
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_558.pkl,558,f6c604b2-a214-4f08-9370-6c67524dbcc0,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.8036110084964906,0.81120919720033,0.034058799679153776,0.7877363111730677
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_558.pkl,558,f6c604b2-a214-4f08-9370-6c67524dbcc0,1,['ssign_score'],,0.805365718507573,0.8095921123038933,0.03407424052743547,0.8044863832497069
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_554.pkl,554,98226268-2b9f-4d2f-8efc-b4b309165122,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.8676797627872498,0.844469963097573,0.029981809560368472,0.8974601197506967
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_554.pkl,554,98226268-2b9f-4d2f-8efc-b4b309165122,1,['ssign_score'],,0.8351556708673091,0.808086500749727,0.030210023873814353,0.8638072817588792
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_551.pkl,551,6573650a-7a5e-4222-a3c2-927a6dba335e,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.8865711727842435,0.8914608918721683,0.030118025645692884,0.8839665151675534
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_551.pkl,551,6573650a-7a5e-4222-a3c2-927a6dba335e,1,['ssign_score'],,0.8741271262309759,0.8820223404712034,0.030669270409950104,0.8704032578476767
CoxPHSurvivalAnalysis_ssign_finetune_T1,raw_CoxPHSurvivalAnalysis_ssign_finetune_T1_539.pkl,539,0aa85111-fba3-4b58-b02e-12f2023f8a4d,5,"['ssign_component_pT' 'ssign_component_pN' 'ssign_component_size'
 'ssign_component_grade' 'ssign_component_necrosis']",,0.853592628687871,0.8497032421024519,0.032823316079996744,0.8793522514879493
CoxPHSurvivalAnalysis_ssign_univariate_T1,raw_CoxPHSurvivalAnalysis_ssign_univariate_T1_539.pkl,539,0aa85111-fba3-4b58-b02e-12f2023f8a4d,1,['ssign_score'],,0.83884114467972,0.8318109529573372,0.033471957869422,0.8740176970714592
