model,model_path,random_state,parent_run_id,n_features_in,feature_names_in,best_performance_tuning,concordance_index_censored,concordance_index_ipcw,integrated_brier_score,mean_cumulative_dynamic_auc
RandomSurvivalForest_selector_T1,../models_json/larcher_RandomSurvivalForest_selector_T1_996.json,996,34b8ad91-41d0-428a-bb7f-b10f783787da,69,More than 50 features,-0.8980469527460677,0.84510599909788,0.8390085802188093,0.0364539378899089,0.8671508325345829
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_996.pkl,996,34b8ad91-41d0-428a-bb7f-b10f783787da,4,['age' 'pT' 'pN_1_0' 'grade'],,0.8339197113216058,0.8253057066401671,0.03352688530625629,0.8545235220545435
RandomSurvivalForest_selector_T0,../models_json/larcher_RandomSurvivalForest_selector_T0_975.json,975,e39c84cb-7ad4-4385-b68a-b563cac1320f,25,"['age' 'sex_M' 'bmi' 'cci' 'asa' 'ecog' 'hypertension' 'hb_pre' 'plt_pre'
 'crea_pre' 'gfr_pre' 'lesion_number' 'symptoms' 's_loc' 's_sys' 'pain'
 'haematuria' 'c_size' 'cT' 'cT_4lev' 'cN' 'pos_sup' 'pos_mid' 'pos_inf'
 'pos_full']",-0.8561663558451474,0.8078226619034533,0.7950025841839632,0.033581006607192154,0.8445907756889383
RandomSurvivalForest_selector_T1,../models_json/larcher_RandomSurvivalForest_selector_T1_975.json,975,e39c84cb-7ad4-4385-b68a-b563cac1320f,69,More than 50 features,-0.8915269843102094,0.8734084455436475,0.8540345585208053,0.028490234221960703,0.9098283056871368
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_975.pkl,975,e39c84cb-7ad4-4385-b68a-b563cac1320f,4,['age' 'pT' 'pN_1_0' 'grade'],,0.89923971787121,0.8817086066281904,0.029241342462064265,0.9223072647315271
RandomSurvivalForest_selector_T0,../models_json/larcher_RandomSurvivalForest_selector_T0_968.json,968,0866b4c9-4a9b-4d7b-acb3-0f1c48e2aab2,25,"['age' 'sex_M' 'bmi' 'cci' 'asa' 'ecog' 'hypertension' 'hb_pre' 'plt_pre'
 'crea_pre' 'gfr_pre' 'lesion_number' 'symptoms' 's_loc' 's_sys' 'pain'
 'haematuria' 'c_size' 'cT' 'cT_4lev' 'cN' 'pos_sup' 'pos_mid' 'pos_inf'
 'pos_full']",-0.852850288490939,0.8140399814039981,0.8050366573072523,0.03273699077753607,0.8344459744608096
RandomSurvivalForest_selector_T1,../models_json/larcher_RandomSurvivalForest_selector_T1_968.json,968,0866b4c9-4a9b-4d7b-acb3-0f1c48e2aab2,69,More than 50 features,-0.8922028943339866,0.8778242677824267,0.863766751066807,0.028123285442976577,0.894021132566341
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_968.pkl,968,0866b4c9-4a9b-4d7b-acb3-0f1c48e2aab2,4,['age' 'pT' 'pN_1_0' 'grade'],,0.8663412366341237,0.8439296457651978,0.024476132853063756,0.8991543686766543
RandomSurvivalForest_selector_T0,../models_json/larcher_RandomSurvivalForest_selector_T0_963.json,963,501e1fed-9c70-43ec-8279-cd030988f75a,25,"['age' 'sex_M' 'bmi' 'cci' 'asa' 'ecog' 'hypertension' 'hb_pre' 'plt_pre'
 'crea_pre' 'gfr_pre' 'lesion_number' 'symptoms' 's_loc' 's_sys' 'pain'
 'haematuria' 'c_size' 'cT' 'cT_4lev' 'cN' 'pos_sup' 'pos_mid' 'pos_inf'
 'pos_full']",-0.859755457663403,0.7884427900381105,0.7643509044118151,0.035583795475575226,0.8320453878698131
RandomSurvivalForest_selector_T1,../models_json/larcher_RandomSurvivalForest_selector_T1_963.json,963,501e1fed-9c70-43ec-8279-cd030988f75a,69,More than 50 features,-0.9121025115507386,0.8263759638394044,0.7938467514896953,0.031204205840012322,0.8807636286771162
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_963.pkl,963,501e1fed-9c70-43ec-8279-cd030988f75a,4,['age' 'pT' 'pN_1_0' 'grade'],,0.8518124612248515,0.8354969142153391,0.03071454301150102,0.8847176119239689
RandomSurvivalForest_selector_T0,../models_json/larcher_RandomSurvivalForest_selector_T0_932.json,932,647f93e8-97d6-46a3-915e-39a3277288a8,25,"['age' 'sex_M' 'bmi' 'cci' 'asa' 'ecog' 'hypertension' 'hb_pre' 'plt_pre'
 'crea_pre' 'gfr_pre' 'lesion_number' 'symptoms' 's_loc' 's_sys' 'pain'
 'haematuria' 'c_size' 'cT' 'cT_4lev' 'cN' 'pos_sup' 'pos_mid' 'pos_inf'
 'pos_full']",-0.8457315357050745,0.8653305522807654,0.8731307904455431,0.035258316747392465,0.8620919067875701
RandomSurvivalForest_selector_T1,../models_json/larcher_RandomSurvivalForest_selector_T1_932.json,932,647f93e8-97d6-46a3-915e-39a3277288a8,69,More than 50 features,-0.8870777936935447,0.8925365013149542,0.8973755594446322,0.032160796310090736,0.8927984250590864
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_932.pkl,932,647f93e8-97d6-46a3-915e-39a3277288a8,4,['age' 'pT' 'pN_1_0' 'grade'],,0.8552643511381155,0.8666872497139266,0.028887526309915045,0.84104237745747
RandomSurvivalForest_selector_T0,../models_json/larcher_RandomSurvivalForest_selector_T0_885.json,885,0e4513c0-0c86-4dcf-a17e-db3368a3650f,25,"['age' 'sex_M' 'bmi' 'cci' 'asa' 'ecog' 'hypertension' 'hb_pre' 'plt_pre'
 'crea_pre' 'gfr_pre' 'lesion_number' 'symptoms' 's_loc' 's_sys' 'pain'
 'haematuria' 'c_size' 'cT' 'cT_4lev' 'cN' 'pos_sup' 'pos_mid' 'pos_inf'
 'pos_full']",-0.8781566903552879,0.7921753607103219,0.7796840386045678,0.035700148597884514,0.8221284863994438
RandomSurvivalForest_selector_T1,../models_json/larcher_RandomSurvivalForest_selector_T1_885.json,885,0e4513c0-0c86-4dcf-a17e-db3368a3650f,69,More than 50 features,-0.8990088306626433,0.8530336662967074,0.8330205545824578,0.03268445885535776,0.8901097827562114
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_885.pkl,885,0e4513c0-0c86-4dcf-a17e-db3368a3650f,4,['age' 'pT' 'pN_1_0' 'grade'],,0.8409637439881613,0.8109498831998541,0.030471895044355306,0.8933873333243909
RandomSurvivalForest_selector_T0,../models_json/larcher_RandomSurvivalForest_selector_T0_826.json,826,2e293e25-71f7-49ca-8bf4-c9f88c68f468,25,"['age' 'sex_M' 'bmi' 'cci' 'asa' 'ecog' 'hypertension' 'hb_pre' 'plt_pre'
 'crea_pre' 'gfr_pre' 'lesion_number' 'symptoms' 's_loc' 's_sys' 'pain'
 'haematuria' 'c_size' 'cT' 'cT_4lev' 'cN' 'pos_sup' 'pos_mid' 'pos_inf'
 'pos_full']",-0.8537803857044481,0.8679858788554441,0.8571866673235496,0.03285510815378686,0.8873842725814065
RandomSurvivalForest_selector_T1,../models_json/larcher_RandomSurvivalForest_selector_T1_826.json,826,2e293e25-71f7-49ca-8bf4-c9f88c68f468,69,More than 50 features,-0.8908580712395693,0.9109531772575251,0.8910099798728329,0.02910898592292276,0.938861719937018
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_826.pkl,826,2e293e25-71f7-49ca-8bf4-c9f88c68f468,4,['age' 'pT' 'pN_1_0' 'grade'],,0.9018952062430323,0.8815052572455659,0.026663467214780197,0.9335937566988091
RandomSurvivalForest_selector_T0,../models_json/larcher_RandomSurvivalForest_selector_T0_818.json,818,49c226ce-b73e-4069-b15c-d4a4a0727f26,25,"['age' 'sex_M' 'bmi' 'cci' 'asa' 'ecog' 'hypertension' 'hb_pre' 'plt_pre'
 'crea_pre' 'gfr_pre' 'lesion_number' 'symptoms' 's_loc' 's_sys' 'pain'
 'haematuria' 'c_size' 'cT' 'cT_4lev' 'cN' 'pos_sup' 'pos_mid' 'pos_inf'
 'pos_full']",-0.8566572511725038,0.8265906255569417,0.8260409986220002,0.03715572036593381,0.8338473394542499
RandomSurvivalForest_selector_T1,../models_json/larcher_RandomSurvivalForest_selector_T1_818.json,818,49c226ce-b73e-4069-b15c-d4a4a0727f26,69,More than 50 features,-0.8896600770930598,0.8805916948850472,0.8725628661180026,0.03286891919595987,0.8968061893904262
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_818.pkl,818,49c226ce-b73e-4069-b15c-d4a4a0727f26,4,['age' 'pT' 'pN_1_0' 'grade'],,0.8918196399928712,0.8704760969482871,0.03023362912188658,0.9283379004085462
RandomSurvivalForest_selector_T0,../models_json/larcher_RandomSurvivalForest_selector_T0_805.json,805,97ae86a0-d509-49c4-a949-e334f383a5f4,25,"['age' 'sex_M' 'bmi' 'cci' 'asa' 'ecog' 'hypertension' 'hb_pre' 'plt_pre'
 'crea_pre' 'gfr_pre' 'lesion_number' 'symptoms' 's_loc' 's_sys' 'pain'
 'haematuria' 'c_size' 'cT' 'cT_4lev' 'cN' 'pos_sup' 'pos_mid' 'pos_inf'
 'pos_full']",-0.8577292774501876,0.880003680868685,0.8686572438618042,0.03476257913457383,0.9050508268783153
RandomSurvivalForest_selector_T1,../models_json/larcher_RandomSurvivalForest_selector_T1_805.json,805,97ae86a0-d509-49c4-a949-e334f383a5f4,69,More than 50 features,-0.8880831073124454,0.921137388423668,0.9078710894181374,0.02843894227008937,0.9454385944460011
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_805.pkl,805,97ae86a0-d509-49c4-a949-e334f383a5f4,4,['age' 'pT' 'pN_1_0' 'grade'],,0.9131775098923346,0.9006596623929768,0.02787770103472656,0.937686320121434
RandomSurvivalForest_selector_T0,../models_json/larcher_RandomSurvivalForest_selector_T0_790.json,790,9546c57d-2da6-4573-95ad-b7c5f033491f,25,"['age' 'sex_M' 'bmi' 'cci' 'asa' 'ecog' 'hypertension' 'hb_pre' 'plt_pre'
 'crea_pre' 'gfr_pre' 'lesion_number' 'symptoms' 's_loc' 's_sys' 'pain'
 'haematuria' 'c_size' 'cT' 'cT_4lev' 'cN' 'pos_sup' 'pos_mid' 'pos_inf'
 'pos_full']",-0.8629303193937796,0.8165389815232087,0.8191922085841341,0.03828695141392265,0.8123671127768735
RandomSurvivalForest_selector_T1,../models_json/larcher_RandomSurvivalForest_selector_T1_790.json,790,9546c57d-2da6-4573-95ad-b7c5f033491f,69,More than 50 features,-0.8940961507414068,0.8817485353762956,0.8792672634357187,0.032909507099665704,0.8772013390275055
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_790.pkl,790,9546c57d-2da6-4573-95ad-b7c5f033491f,4,['age' 'pT' 'pN_1_0' 'grade'],,0.8755295178008112,0.8720072620734238,0.03318347010315744,0.8791801845877554
RandomSurvivalForest_selector_T0,../models_json/larcher_RandomSurvivalForest_selector_T0_771.json,771,8d3c9d6e-d0e6-491a-a6ad-30a2917d8989,25,"['age' 'sex_M' 'bmi' 'cci' 'asa' 'ecog' 'hypertension' 'hb_pre' 'plt_pre'
 'crea_pre' 'gfr_pre' 'lesion_number' 'symptoms' 's_loc' 's_sys' 'pain'
 'haematuria' 'c_size' 'cT' 'cT_4lev' 'cN' 'pos_sup' 'pos_mid' 'pos_inf'
 'pos_full']",-0.8579067330492757,0.8221624902453828,0.8165061359827608,0.04062498403670571,0.8491866860276496
RandomSurvivalForest_selector_T1,../models_json/larcher_RandomSurvivalForest_selector_T1_771.json,771,8d3c9d6e-d0e6-491a-a6ad-30a2917d8989,69,More than 50 features,-0.8872873469649509,0.8730599150264459,0.8600305413791494,0.037724632424800245,0.8999637511429983
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_771.pkl,771,8d3c9d6e-d0e6-491a-a6ad-30a2917d8989,4,['age' 'pT' 'pN_1_0' 'grade'],,0.909477152518859,0.903431574179163,0.028459103732907342,0.9196361091982381
RandomSurvivalForest_selector_T0,../models_json/larcher_RandomSurvivalForest_selector_T0_755.json,755,51fae9d0-004f-4f26-b152-f4ead8e30fde,25,"['age' 'sex_M' 'bmi' 'cci' 'asa' 'ecog' 'hypertension' 'hb_pre' 'plt_pre'
 'crea_pre' 'gfr_pre' 'lesion_number' 'symptoms' 's_loc' 's_sys' 'pain'
 'haematuria' 'c_size' 'cT' 'cT_4lev' 'cN' 'pos_sup' 'pos_mid' 'pos_inf'
 'pos_full']",-0.8521700193700876,0.8824283490522846,0.8830880363141801,0.036145385408000205,0.8883377569949862
RandomSurvivalForest_selector_T1,../models_json/larcher_RandomSurvivalForest_selector_T1_755.json,755,51fae9d0-004f-4f26-b152-f4ead8e30fde,69,More than 50 features,-0.887478721379685,0.9084332936544273,0.9133692258485869,0.031060714329040166,0.904594619478473
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_755.pkl,755,51fae9d0-004f-4f26-b152-f4ead8e30fde,4,['age' 'pT' 'pN_1_0' 'grade'],,0.8940115374049995,0.8811807476794886,0.028606125869311733,0.9195802154222917
RandomSurvivalForest_selector_T0,../models_json/larcher_RandomSurvivalForest_selector_T0_704.json,704,339ff3b3-5683-4b3b-8c36-8f377dee96a9,25,"['age' 'sex_M' 'bmi' 'cci' 'asa' 'ecog' 'hypertension' 'hb_pre' 'plt_pre'
 'crea_pre' 'gfr_pre' 'lesion_number' 'symptoms' 's_loc' 's_sys' 'pain'
 'haematuria' 'c_size' 'cT' 'cT_4lev' 'cN' 'pos_sup' 'pos_mid' 'pos_inf'
 'pos_full']",-0.8620943947192083,0.8354960800216275,0.8111937983259798,0.03457731782120606,0.8617374087596998
RandomSurvivalForest_selector_T1,../models_json/larcher_RandomSurvivalForest_selector_T1_704.json,704,339ff3b3-5683-4b3b-8c36-8f377dee96a9,69,More than 50 features,-0.8917176727924412,0.8813643327025322,0.8499188423219035,0.030603057205231578,0.9241636265681941
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_704.pkl,704,339ff3b3-5683-4b3b-8c36-8f377dee96a9,4,['age' 'pT' 'pN_1_0' 'grade'],,0.9018203117959809,0.8673614806597062,0.025089157100516398,0.9495579822854358
RandomSurvivalForest_selector_T0,../models_json/larcher_RandomSurvivalForest_selector_T0_697.json,697,95c2a180-58fc-4025-b6c1-d13e0287e979,25,"['age' 'sex_M' 'bmi' 'cci' 'asa' 'ecog' 'hypertension' 'hb_pre' 'plt_pre'
 'crea_pre' 'gfr_pre' 'lesion_number' 'symptoms' 's_loc' 's_sys' 'pain'
 'haematuria' 'c_size' 'cT' 'cT_4lev' 'cN' 'pos_sup' 'pos_mid' 'pos_inf'
 'pos_full']",-0.8490526813777051,0.8766952177016417,0.8776430627080282,0.0358604702613539,0.8924016854370095
RandomSurvivalForest_selector_T1,../models_json/larcher_RandomSurvivalForest_selector_T1_697.json,697,95c2a180-58fc-4025-b6c1-d13e0287e979,69,More than 50 features,-0.8910522612714351,0.8973054960742327,0.895645286258586,0.03291832635059833,0.9148636595100788
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_697.pkl,697,95c2a180-58fc-4025-b6c1-d13e0287e979,4,['age' 'pT' 'pN_1_0' 'grade'],,0.8848144182726624,0.8807504872237228,0.03066671564659251,0.9055753578776806
RandomSurvivalForest_selector_T0,../models_json/larcher_RandomSurvivalForest_selector_T0_694.json,694,c67e46cb-b59a-4b24-931d-97c1f792cebf,25,"['age' 'sex_M' 'bmi' 'cci' 'asa' 'ecog' 'hypertension' 'hb_pre' 'plt_pre'
 'crea_pre' 'gfr_pre' 'lesion_number' 'symptoms' 's_loc' 's_sys' 'pain'
 'haematuria' 'c_size' 'cT' 'cT_4lev' 'cN' 'pos_sup' 'pos_mid' 'pos_inf'
 'pos_full']",-0.8552520906127109,0.838774577046182,0.8283619757650873,0.0360770126310749,0.8752784639095481
RandomSurvivalForest_selector_T1,../models_json/larcher_RandomSurvivalForest_selector_T1_694.json,694,c67e46cb-b59a-4b24-931d-97c1f792cebf,69,More than 50 features,-0.8944952868513758,0.8293095564700503,0.82055995489236,0.03176558273552169,0.8597578832289281
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_694.pkl,694,c67e46cb-b59a-4b24-931d-97c1f792cebf,4,['age' 'pT' 'pN_1_0' 'grade'],,0.9081390032007316,0.908296105737217,0.030615762409891254,0.9161188454759746
RandomSurvivalForest_selector_T0,../models_json/larcher_RandomSurvivalForest_selector_T0_667.json,667,c910c6bd-bf28-40ac-806d-9fabd117b528,25,"['age' 'sex_M' 'bmi' 'cci' 'asa' 'ecog' 'hypertension' 'hb_pre' 'plt_pre'
 'crea_pre' 'gfr_pre' 'lesion_number' 'symptoms' 's_loc' 's_sys' 'pain'
 'haematuria' 'c_size' 'cT' 'cT_4lev' 'cN' 'pos_sup' 'pos_mid' 'pos_inf'
 'pos_full']",-0.8672203986343211,0.8178009496322503,0.8289047184475341,0.03631822643580865,0.8155369305974094
RandomSurvivalForest_selector_T1,../models_json/larcher_RandomSurvivalForest_selector_T1_667.json,667,c910c6bd-bf28-40ac-806d-9fabd117b528,69,More than 50 features,-0.8953134072466901,0.8767340098687273,0.8813655905889249,0.03290535426400158,0.8833621786110984
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_667.pkl,667,c910c6bd-bf28-40ac-806d-9fabd117b528,4,['age' 'pT' 'pN_1_0' 'grade'],,0.881575272321013,0.8803987778145019,0.031300688230677116,0.8971556653323475
RandomSurvivalForest_selector_T0,../models_json/larcher_RandomSurvivalForest_selector_T0_619.json,619,619b2812-9ea6-431a-82dc-3e61c048473c,25,"['age' 'sex_M' 'bmi' 'cci' 'asa' 'ecog' 'hypertension' 'hb_pre' 'plt_pre'
 'crea_pre' 'gfr_pre' 'lesion_number' 'symptoms' 's_loc' 's_sys' 'pain'
 'haematuria' 'c_size' 'cT' 'cT_4lev' 'cN' 'pos_sup' 'pos_mid' 'pos_inf'
 'pos_full']",-0.8650592073967006,0.8058139534883721,0.7912096169738738,0.03801051535816396,0.8382773713697111
RandomSurvivalForest_selector_T1,../models_json/larcher_RandomSurvivalForest_selector_T1_619.json,619,619b2812-9ea6-431a-82dc-3e61c048473c,69,More than 50 features,-0.8874089160880642,0.8854203935599284,0.8800204099820537,0.03500847718113231,0.8973824054554053
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_619.pkl,619,619b2812-9ea6-431a-82dc-3e61c048473c,4,['age' 'pT' 'pN_1_0' 'grade'],,0.8991055456171735,0.8858617100318905,0.032704320847474856,0.9248619424168661
RandomSurvivalForest_selector_T0,../models_json/larcher_RandomSurvivalForest_selector_T0_597.json,597,20a317fd-bf9d-4f6a-ac57-165d0de84210,25,"['age' 'sex_M' 'bmi' 'cci' 'asa' 'ecog' 'hypertension' 'hb_pre' 'plt_pre'
 'crea_pre' 'gfr_pre' 'lesion_number' 'symptoms' 's_loc' 's_sys' 'pain'
 'haematuria' 'c_size' 'cT' 'cT_4lev' 'cN' 'pos_sup' 'pos_mid' 'pos_inf'
 'pos_full']",-0.8379985886463815,0.8777838627236217,0.8736847777493736,0.03334349751107563,0.8969626251440709
RandomSurvivalForest_selector_T1,../models_json/larcher_RandomSurvivalForest_selector_T1_597.json,597,20a317fd-bf9d-4f6a-ac57-165d0de84210,69,More than 50 features,-0.8860841816688229,0.8872763782402336,0.8810048746314786,0.030647399271519975,0.9077368255976807
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_597.pkl,597,20a317fd-bf9d-4f6a-ac57-165d0de84210,4,['age' 'pT' 'pN_1_0' 'grade'],,0.9180357794815626,0.9142795710014391,0.028388522008887952,0.9328429606766881
RandomSurvivalForest_selector_T0,../models_json/larcher_RandomSurvivalForest_selector_T0_592.json,592,d423209a-d070-4931-a5d9-3bd6e183560b,25,"['age' 'sex_M' 'bmi' 'cci' 'asa' 'ecog' 'hypertension' 'hb_pre' 'plt_pre'
 'crea_pre' 'gfr_pre' 'lesion_number' 'symptoms' 's_loc' 's_sys' 'pain'
 'haematuria' 'c_size' 'cT' 'cT_4lev' 'cN' 'pos_sup' 'pos_mid' 'pos_inf'
 'pos_full']",-0.8428251931997345,0.8320355441553683,0.8402249881643916,0.03501283738745358,0.8327390208320044
RandomSurvivalForest_selector_T1,../models_json/larcher_RandomSurvivalForest_selector_T1_592.json,592,d423209a-d070-4931-a5d9-3bd6e183560b,69,More than 50 features,-0.8987446753465509,0.8914437522902162,0.8909550564290108,0.031747789514969635,0.9042109443391908
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_592.pkl,592,d423209a-d070-4931-a5d9-3bd6e183560b,4,['age' 'pT' 'pN_1_0' 'grade'],,0.8957035544155368,0.8955006310246034,0.031726898506442267,0.9056365639648497
RandomSurvivalForest_selector_T0,../models_json/larcher_RandomSurvivalForest_selector_T0_586.json,586,92f3a722-3a28-4455-bcdb-602d8da6b26f,25,"['age' 'sex_M' 'bmi' 'cci' 'asa' 'ecog' 'hypertension' 'hb_pre' 'plt_pre'
 'crea_pre' 'gfr_pre' 'lesion_number' 'symptoms' 's_loc' 's_sys' 'pain'
 'haematuria' 'c_size' 'cT' 'cT_4lev' 'cN' 'pos_sup' 'pos_mid' 'pos_inf'
 'pos_full']",-0.8670744089363115,0.8274766185417234,0.8165637742911795,0.036938437016498175,0.8596369152534631
RandomSurvivalForest_selector_T1,../models_json/larcher_RandomSurvivalForest_selector_T1_586.json,586,92f3a722-3a28-4455-bcdb-602d8da6b26f,69,More than 50 features,-0.8976641740800592,0.8651593571233996,0.8502002495661931,0.03347722244583218,0.8900256516260708
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_586.pkl,586,92f3a722-3a28-4455-bcdb-602d8da6b26f,4,['age' 'pT' 'pN_1_0' 'grade'],,0.8219377099791156,0.7930467994356577,0.03176338607960671,0.8683015655361761
RandomSurvivalForest_selector_T0,../models_json/larcher_RandomSurvivalForest_selector_T0_554.json,554,03f9972d-1dff-4241-9452-38439253d721,25,"['age' 'sex_M' 'bmi' 'cci' 'asa' 'ecog' 'hypertension' 'hb_pre' 'plt_pre'
 'crea_pre' 'gfr_pre' 'lesion_number' 'symptoms' 's_loc' 's_sys' 'pain'
 'haematuria' 'c_size' 'cT' 'cT_4lev' 'cN' 'pos_sup' 'pos_mid' 'pos_inf'
 'pos_full']",-0.8674858794398521,0.8035581912527798,0.7884202935457063,0.034268280867499334,0.8142940828934602
RandomSurvivalForest_selector_T1,../models_json/larcher_RandomSurvivalForest_selector_T1_554.json,554,03f9972d-1dff-4241-9452-38439253d721,69,More than 50 features,-0.8998704914236961,0.8506300963676797,0.8390274978844543,0.032268440532318816,0.862271819978678
